Model:	LI-7820
SN:	TG20-01037
Software Version:	2.4.27-rc1
Timestamp:	2025-09-11 09:00:01
Timezone:	US/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1757595682	706228017	0	256	""	2025-09-11	09:01:22	nan	nan	101.283	38.8177	101.654	47.9338	0	0	39.5441	-16000	0	23.9756	247
DATA	1757595685	706089973	0	256	""	2025-09-11	09:01:25	nan	nan	101.282	38.8342	101.654	47.9338	0	0	39.5598	-16000	0	23.9761	 15
DATA	1757595685	706089973	0	256	""	2025-09-11	09:01:25	nan	nan	101.282	38.8504	101.655	47.9338	0	0	39.5757	-16000	0	23.971	215
DATA	1757595685	706089973	0	256	""	2025-09-11	09:01:25	nan	nan	101.282	38.8663	101.655	47.9338	0	0	39.5913	-16000	0	23.975	219
DATA	1757595688	705951929	0	256	""	2025-09-11	09:01:28	nan	nan	101.282	38.8827	101.655	47.9338	0	0	39.6078	-16000	0	23.975	228
DATA	1757595688	705951929	0	256	""	2025-09-11	09:01:28	nan	nan	101.281	38.8992	101.655	47.9338	0	0	39.6235	-16000	0	23.9706	 18
DATA	1757595688	705951929	0	256	""	2025-09-11	09:01:28	nan	nan	101.281	38.9149	101.654	47.9338	0	0	39.6389	-16000	0	23.975	229
DATA	1757595691	705816030	0	256	""	2025-09-11	09:01:31	nan	nan	101.281	38.9321	101.655	47.9338	0	0	39.6548	-16000	0	23.975	190
DATA	1757595691	705816030	0	256	""	2025-09-11	09:01:31	nan	nan	101.28	38.9485	101.655	47.9338	0	0	39.6708	-16000	0	23.9709	202
DATA	1757595691	705816030	0	256	""	2025-09-11	09:01:31	nan	nan	101.28	38.9647	101.655	47.9338	0	0	39.6861	-16000	0	23.975	150
DATA	1757595694	705677986	0	256	""	2025-09-11	09:01:34	nan	nan	101.279	38.9809	101.655	47.9338	0	0	39.7017	-16000	0	23.975	231
DATA	1757595694	705677986	0	256	""	2025-09-11	09:01:34	nan	nan	101.279	38.9972	101.655	47.9338	0	0	39.7175	-16000	0	23.9712	 27
DATA	1757595694	705677986	0	256	""	2025-09-11	09:01:34	nan	nan	101.278	39.0135	101.654	47.9338	0	0	39.7335	-16000	0	23.975	216
DATA	1757595697	705539941	0	256	""	2025-09-11	09:01:37	nan	nan	101.278	39.0294	101.655	47.9338	0	0	39.7485	-16000	0	23.975	223
DATA	1757595697	705539941	0	256	""	2025-09-11	09:01:37	nan	nan	101.278	39.0458	101.654	47.9338	0	0	39.765	-16000	0	23.971	166
DATA	1757595697	705539941	0	256	""	2025-09-11	09:01:37	nan	nan	101.277	39.0621	101.655	47.9338	0	0	39.7816	-16000	0	23.975	214
DATA	1757595700	705404043	0	256	""	2025-09-11	09:01:40	nan	nan	101.276	39.0782	101.655	47.9338	0	0	39.7971	-16000	0	23.9756	240
DATA	1757595700	705404043	0	256	""	2025-09-11	09:01:40	nan	nan	101.276	39.0948	101.655	47.9338	0	0	39.8125	-16000	0	23.9714	230
DATA	1757595700	705404043	0	256	""	2025-09-11	09:01:40	nan	nan	101.275	39.1113	101.655	47.9338	0	0	39.8283	-16000	0	23.9751	220
DATA	1757595703	705266952	0	256	""	2025-09-11	09:01:43	nan	nan	101.275	39.1275	101.655	47.9338	0	0	39.844	-16000	0	23.9756	202
DATA	1757595703	705266952	0	256	""	2025-09-11	09:01:43	nan	nan	101.274	39.1434	101.654	47.9338	0	0	39.8594	-16000	0	23.9709	253
DATA	1757595703	705266952	0	256	""	2025-09-11	09:01:43	nan	nan	101.274	39.1599	101.654	47.9338	0	0	39.8751	-16000	0	23.9756	  6
DATA	1757595706	705130100	0	256	""	2025-09-11	09:01:46	nan	nan	101.274	39.1762	101.654	47.9338	0	0	39.891	-16000	0	23.9754	182
DATA	1757595706	705130100	0	256	""	2025-09-11	09:01:46	nan	nan	101.273	39.192	101.654	47.9338	0	0	39.9063	-16000	0	23.9712	171
DATA	1757595706	705130100	0	256	""	2025-09-11	09:01:46	nan	nan	101.273	39.2084	101.653	47.9338	0	0	39.9222	-16000	0	23.9753	222
DATA	1757595709	704992055	0	256	""	2025-09-11	09:01:49	nan	nan	101.272	39.2245	101.654	47.9338	0	0	39.9387	-16000	0	23.9759	 13
DATA	1757595709	704992055	0	256	""	2025-09-11	09:01:49	nan	nan	101.272	39.2406	101.654	47.9338	0	0	39.9542	-16000	0	23.971	200
DATA	1757595709	704992055	0	256	""	2025-09-11	09:01:49	nan	nan	101.272	39.257	101.654	47.9338	0	0	39.9697	-16000	0	23.9757	224
DATA	1757595712	704854965	0	256	""	2025-09-11	09:01:52	nan	nan	101.271	39.274	101.654	47.9338	0	0	39.9856	-16000	0	23.9756	213
DATA	1757595712	704854965	0	256	""	2025-09-11	09:01:52	nan	nan	101.27	39.29	101.653	47.9338	0	0	40.0012	-16000	0	23.971	 22
DATA	1757595712	704854965	0	256	""	2025-09-11	09:01:52	nan	nan	101.27	39.306	101.654	47.9338	0	0	40.0166	-16000	0	23.9757	138
DATA	1757595715	704715013	0	256	""	2025-09-11	09:01:55	nan	nan	101.269	39.3222	101.654	47.9338	0	0	40.0324	-16000	0	23.9761	219
DATA	1757595715	704715013	0	256	""	2025-09-11	09:01:55	nan	nan	101.269	39.3387	101.654	47.9338	0	0	40.048	-16000	0	23.9714	184
DATA	1757595715	704715013	0	256	""	2025-09-11	09:01:55	nan	nan	101.268	39.3546	101.653	47.9338	0	0	40.0633	-16000	0	23.9759	236
DATA	1757595718	704580068	0	256	""	2025-09-11	09:01:58	nan	nan	101.268	39.3705	101.654	47.9338	0	0	40.079	-16000	0	23.9762	200
DATA	1757595718	704580068	0	256	""	2025-09-11	09:01:58	nan	nan	101.268	39.3869	101.653	47.9338	0	0	40.095	-16000	0	23.972	154
DATA	1757595718	704580068	0	256	""	2025-09-11	09:01:58	nan	nan	101.267	39.4029	101.653	47.9338	0	0	40.1111	-16000	0	23.9759	240
DATA	1757595721	704443931	0	256	""	2025-09-11	09:02:01	nan	nan	101.266	39.4189	101.653	47.9338	0	0	40.1264	-16000	0	23.9762	229
DATA	1757595721	704443931	0	256	""	2025-09-11	09:02:01	nan	nan	101.265	39.4359	101.653	47.9338	0	0	40.1422	-16000	0	23.9717	223
DATA	1757595721	704443931	0	256	""	2025-09-11	09:02:01	nan	nan	101.265	39.4522	101.653	47.9338	0	0	40.1581	-16000	0	23.9764	223
DATA	1757595724	704304933	0	256	""	2025-09-11	09:02:04	nan	nan	101.265	39.468	101.654	47.9338	0	0	40.1732	-16000	0	23.9765	184
DATA	1757595724	704304933	0	256	""	2025-09-11	09:02:04	nan	nan	101.265	39.4844	101.654	47.9338	0	0	40.1888	-16000	0	23.9723	240
DATA	1757595724	704304933	0	256	""	2025-09-11	09:02:04	nan	nan	101.264	39.5005	101.654	47.9338	0	0	40.2046	-16000	0	23.9764	221
DATA	1757595727	704169034	0	256	""	2025-09-11	09:02:07	nan	nan	101.263	39.5165	101.653	47.9338	0	0	40.2202	-16000	0	23.9762	225
DATA	1757595727	704169034	0	256	""	2025-09-11	09:02:07	nan	nan	101.263	39.5324	101.653	47.9338	0	0	40.2355	-16000	0	23.9721	226
DATA	1757595727	704169034	0	256	""	2025-09-11	09:02:07	nan	nan	101.262	39.5486	101.653	47.9338	0	0	40.2512	-16000	0	23.9762	234
DATA	1757595730	704032897	0	256	""	2025-09-11	09:02:10	nan	nan	101.262	39.5647	101.653	47.9338	0	0	40.2672	-16000	0	23.9765	237
DATA	1757595730	704032897	0	256	""	2025-09-11	09:02:10	nan	nan	101.262	39.5806	101.653	47.9338	0	0	40.283	-16000	0	23.9723	176
DATA	1757595730	704032897	0	256	""	2025-09-11	09:02:10	nan	nan	101.26	39.5974	101.652	47.9338	0	0	40.2987	-16000	0	23.9765	198
DATA	1757595733	703896045	0	256	""	2025-09-11	09:02:13	nan	nan	101.261	39.614	101.653	47.9338	0	0	40.3143	-16000	0	23.9765	179
DATA	1757595733	703896045	0	256	""	2025-09-11	09:02:13	nan	nan	101.259	39.6301	101.653	47.9338	0	0	40.3298	-16000	0	23.9728	243
DATA	1757595733	703896045	0	256	""	2025-09-11	09:02:13	nan	nan	101.258	39.646	101.652	47.9338	0	0	40.3454	-16000	0	23.9768	197
DATA	1757595736	703756093	0	256	""	2025-09-11	09:02:16	nan	nan	101.257	39.6621	101.651	47.9338	0	0	40.361	-16000	0	23.9768	192
DATA	1757595736	703756093	0	256	""	2025-09-11	09:02:16	nan	nan	101.257	39.6782	101.651	47.9338	0	0	40.3764	-16000	0	23.9721	247
DATA	1757595736	703756093	0	256	""	2025-09-11	09:02:16	nan	nan	101.257	39.6941	101.651	47.9338	0	0	40.3919	-16000	0	23.9768	  1
DATA	1757595739	703619003	0	256	""	2025-09-11	09:02:19	nan	nan	101.256	39.7103	101.651	47.9338	0	0	40.4075	-16000	0	23.9767	235
DATA	1757595739	703619003	0	256	""	2025-09-11	09:02:19	nan	nan	101.255	39.7262	101.651	47.9338	0	0	40.423	-16000	0	23.9721	175
DATA	1757595739	703619003	0	256	""	2025-09-11	09:02:19	nan	nan	101.255	39.7423	101.651	47.9338	0	0	40.439	-16000	0	23.9765	189
DATA	1757595742	703480958	0	256	""	2025-09-11	09:02:22	nan	nan	101.254	39.7587	101.651	47.9338	0	0	40.4547	-16000	0	23.9765	254
DATA	1757595742	703480958	0	256	""	2025-09-11	09:02:22	nan	nan	101.255	39.7757	101.65	47.9338	0	0	40.4706	-16000	0	23.9728	201
DATA	1757595742	703480958	0	256	""	2025-09-11	09:02:22	nan	nan	101.254	39.7914	101.651	47.9338	0	0	40.4858	-16000	0	23.9768	  0
DATA	1757595745	703344106	0	256	""	2025-09-11	09:02:25	nan	nan	101.252	39.8076	101.652	47.9338	0	0	40.5012	-16000	0	23.9765	225
DATA	1757595745	703344106	0	256	""	2025-09-11	09:02:25	nan	nan	101.254	39.8239	101.652	47.9338	0	0	40.5171	-16000	0	23.9726	231
DATA	1757595745	703344106	0	256	""	2025-09-11	09:02:25	nan	nan	101.253	39.8398	101.651	47.9338	0	0	40.5324	-16000	0	23.977	186
DATA	1757595748	703207015	0	256	""	2025-09-11	09:02:28	nan	nan	101.252	39.8555	101.651	47.9338	0	0	40.5476	-16000	0	23.9768	246
DATA	1757595748	703207015	0	256	""	2025-09-11	09:02:28	nan	nan	101.251	39.8717	101.651	47.9338	0	0	40.5633	-16000	0	23.9725	233
DATA	1757595748	703207015	0	256	""	2025-09-11	09:02:28	nan	nan	101.25	39.8879	101.651	47.9338	0	0	40.5793	-16000	0	23.977	152
DATA	1757595751	703068017	0	256	""	2025-09-11	09:02:31	nan	nan	101.252	39.9039	101.651	47.9338	0	0	40.5946	-16000	0	23.977	186
DATA	1757595751	703068017	0	256	""	2025-09-11	09:02:31	nan	nan	101.251	39.9197	101.651	47.9338	0	0	40.6105	-16000	0	23.9728	229
DATA	1757595751	703068017	0	256	""	2025-09-11	09:02:31	nan	nan	101.249	39.9366	101.651	47.9338	0	0	40.6264	-16000	0	23.977	189
DATA	1757595754	702939987	0	256	""	2025-09-11	09:02:34	nan	nan	101.249	39.9526	101.65	47.9338	0	0	40.6418	-16000	0	23.9775	220
DATA	1757595754	702939987	0	256	""	2025-09-11	09:02:34	nan	nan	101.25	39.9686	101.651	47.9338	0	0	40.6573	-16000	0	23.9723	215
DATA	1757595754	702939987	0	256	""	2025-09-11	09:02:34	nan	nan	101.249	39.9847	101.652	47.9338	0	0	40.6727	-16000	0	23.9772	 20
DATA	1757595757	702802896	0	256	""	2025-09-11	09:02:37	nan	nan	101.248	40.0005	101.651	47.9338	0	0	40.6881	-16000	0	23.9776	242
DATA	1757595757	702802896	0	256	""	2025-09-11	09:02:37	nan	nan	101.248	40.0164	101.651	47.9338	0	0	40.7033	-16000	0	23.9739	237
DATA	1757595757	702802896	0	256	""	2025-09-11	09:02:37	nan	nan	101.247	40.0325	101.651	47.9338	0	0	40.7193	-16000	0	23.9779	246
DATA	1757595760	702665090	0	256	""	2025-09-11	09:02:40	nan	nan	101.247	40.0486	101.651	47.9338	0	0	40.7346	-16000	0	23.9779	235
DATA	1757595760	702665090	0	256	""	2025-09-11	09:02:40	nan	nan	101.246	40.0645	101.651	47.9338	0	0	40.7502	-16000	0	23.9734	216
DATA	1757595760	702665090	0	256	""	2025-09-11	09:02:40	nan	nan	101.246	40.0803	101.651	47.9338	0	0	40.7656	-16000	0	23.9778	230
DATA	1757595763	702527999	0	256	""	2025-09-11	09:02:43	nan	nan	101.245	40.0968	101.651	47.9338	0	0	40.7819	-16000	0	23.9781	  1
DATA	1757595763	702527999	0	256	""	2025-09-11	09:02:43	nan	nan	101.245	40.1132	101.651	47.9338	0	0	40.797	-16000	0	23.9729	193
DATA	1757595763	702527999	0	256	""	2025-09-11	09:02:43	nan	nan	101.245	40.1288	101.651	47.9338	0	0	40.8126	-16000	0	23.9778	251
DATA	1757595766	702385902	0	256	""	2025-09-11	09:02:46	nan	nan	101.244	40.145	101.651	47.9338	0	0	40.8284	-16000	0	23.9781	184
DATA	1757595766	702385902	0	256	""	2025-09-11	09:02:46	nan	nan	101.244	40.1612	101.651	47.9338	0	0	40.8439	-16000	0	23.9739	237
DATA	1757595766	702385902	0	256	""	2025-09-11	09:02:46	nan	nan	101.243	40.1769	101.651	47.9338	0	0	40.8586	-16000	0	23.9781	249
DATA	1757595769	702253103	0	256	""	2025-09-11	09:02:49	nan	nan	101.243	40.193	101.651	47.9338	0	0	40.8746	-16000	0	23.9781	182
DATA	1757595769	702253103	0	256	""	2025-09-11	09:02:49	nan	nan	101.242	40.2089	101.65	47.9338	0	0	40.8901	-16000	0	23.9743	177
DATA	1757595769	702253103	0	256	""	2025-09-11	09:02:49	nan	nan	101.242	40.2247	101.651	47.9338	0	0	40.9055	-16000	0	23.9781	225
DATA	1757595772	702116012	0	256	""	2025-09-11	09:02:52	nan	nan	101.241	40.2407	101.65	47.9338	0	0	40.9207	-16000	0	23.9781	157
DATA	1757595772	702116012	0	256	""	2025-09-11	09:02:52	nan	nan	101.24	40.2569	101.65	47.9338	0	0	40.9366	-16000	0	23.9735	122
